cf_id,contact_id,company_name,goal,pledged,outcome,launch_date,end_date,category & sub-category,category,subcategory
2450,3814,Morales Group,183800.0,1667.0,failed,2021-05-21,2022-01-07,film & video/animation,film & video,animation
2310,2942,Lucero Group,9800.0,3349.0,failed,2020-07-14,2021-03-26,technology/wearables,technology,wearables
2185,5095,"Smith, Brown and Davis",193400.0,46317.0,failed,2021-12-27,2022-01-14,technology/web,technology,web
1929,2878,Hunt Group,163800.0,78743.0,failed,2021-01-08,2021-04-13,film & video/documentary,film & video,documentary
1823,3697,Valdez Ltd,100.0,0.0,failed,2020-06-17,2021-06-26,theater/plays,theater,plays
699,4744,Mccann-Le,153600.0,107743.0,failed,2021-02-01,2021-07-20,film & video/documentary,film & video,documentary
1926,2104,Johnson Inc,1300.0,6889.0,successful,2020-06-01,2021-03-30,games/video games,games,video games
2208,4883,Collins LLC,25500.0,45983.0,successful,2021-04-14,2021-12-07,film & video/drama,film & video,drama
3136,4807,Smith-Miller,7500.0,6924.0,failed,2021-04-08,2021-05-19,music/rock,music,rock
1623,1372,Jensen-Vargas,89900.0,12497.0,failed,2020-08-27,2021-04-06,publishing/radio & podcasts,publishing,radio & podcasts
277,3666,"Robles, Bell and Gonzalez",18000.0,166874.0,successful,2021-08-10,2021-08-16,theater/plays,theater,plays
1522,2066,"Turner, Miller and Francis",2100.0,837.0,failed,2020-12-26,2021-07-03,technology/web,technology,web
2582,1834,Roberts Group,172700.0,193820.0,successful,2021-01-06,2022-01-04,theater/plays,theater,plays
595,5853,White LLC,168500.0,119510.0,failed,2021-01-01,2022-01-22,theater/plays,theater,plays
1060,2219,"Best, Miller and Thomas",7800.0,9289.0,successful,2021-06-06,2021-07-21,film & video/drama,film & video,drama
2551,4148,Smith-Mullins,147800.0,35498.0,failed,2020-12-22,2021-12-21,theater/plays,theater,plays
975,4477,Williams-Walsh,9100.0,12678.0,successful,2020-06-26,2021-02-13,games/video games,games,video games
300,1786,"Harrison, Blackwell and Mendez",8300.0,3260.0,canceled,2021-07-10,2021-11-02,film & video/television,film & video,television
1883,3455,"Sanchez, Bradley and Flores",138700.0,31123.0,canceled,2021-01-30,2021-10-19,music/rock,music,rock
2973,5707,Cox LLC,8600.0,4797.0,failed,2020-10-27,2021-06-27,theater/plays,theater,plays
1831,5470,Morales-Odonnell,125400.0,53324.0,failed,2020-09-03,2021-02-15,publishing/nonfiction,publishing,nonfiction
3019,3274,Ramirez LLC,5900.0,6608.0,successful,2021-04-05,2021-06-12,food/food trucks,food,food trucks
1598,4613,Ramirez Group,8800.0,622.0,failed,2020-12-12,2021-06-28,film & video/animation,film & video,animation
1898,4465,Marsh-Coleman,177700.0,180802.0,successful,2020-09-25,2021-03-23,music/rock,music,rock
944,1652,"Frederick, Jenkins and Collins",800.0,3406.0,successful,2020-08-13,2021-05-22,theater/plays,theater,plays
2775,2100,Wilson Ltd,7600.0,11061.0,successful,2021-04-01,2021-11-07,film & video/drama,film & video,drama
2021,4321,"Cline, Peterson and Lowery",50500.0,16389.0,failed,2021-03-12,2021-10-24,film & video/shorts,film & video,shorts
1473,4168,"Underwood, James and Jones",900.0,6303.0,successful,2020-08-02,2021-03-16,film & video/shorts,film & video,shorts
353,3733,Johnson-Contreras,96700.0,81136.0,failed,2020-06-15,2021-05-29,theater/plays,theater,plays
400,2594,"Greene, Lloyd and Sims",2100.0,1768.0,failed,2021-05-01,2021-09-02,technology/wearables,technology,wearables
930,3909,Smith-Sparks,8300.0,12944.0,successful,2021-09-20,2021-09-27,theater/plays,theater,plays
1281,5179,Rosario-Smith,189200.0,188480.0,failed,2021-05-16,2021-07-22,film & video/animation,film & video,animation
726,2228,"Avila, Ford and Welch",9000.0,7227.0,failed,2020-05-24,2021-05-26,music/indie rock,music,indie rock
2177,6222,Gallegos Inc,5100.0,574.0,failed,2020-04-29,2021-04-04,games/video games,games,video games
1652,2354,"Morrow, Santiago and Soto",105000.0,96328.0,failed,2021-05-05,2021-05-26,publishing/fiction,publishing,fiction
65,1725,Berry-Richardson,186700.0,178338.0,live,2020-05-28,2021-05-29,games/video games,games,video games
911,2960,Cordova-Torres,1600.0,8046.0,successful,2021-01-25,2021-02-05,theater/plays,theater,plays
2082,2077,"Holt, Bernard and Johnson",115600.0,184086.0,successful,2021-01-04,2021-04-11,music/indie rock,music,indie rock
458,5662,"Clark, Mccormick and Mendoza",89100.0,13385.0,failed,2021-05-23,2021-06-25,film & video/drama,film & video,drama
1085,3481,Garrison LLC,2600.0,12533.0,successful,2021-01-28,2022-01-02,theater/plays,theater,plays
1451,2565,Shannon-Olson,9800.0,14697.0,successful,2020-10-14,2021-05-30,publishing/fiction,publishing,fiction
1068,4436,Murillo-Mcfarland,84400.0,98935.0,successful,2020-10-10,2021-04-18,film & video/documentary,film & video,documentary
241,5072,"Young, Gilbert and Escobar",151300.0,57034.0,failed,2020-10-11,2021-06-07,games/mobile games,games,mobile games
2654,5200,"Thomas, Welch and Santana",9800.0,7120.0,failed,2021-01-13,2021-05-05,food/food trucks,food,food trucks
159,4502,Brown-Pena,5300.0,14097.0,successful,2020-03-08,2021-02-26,photography/photography books,photography,photography books
1010,4945,"Holder, Caldwell and Vance",178000.0,43086.0,failed,2020-09-17,2021-05-25,games/mobile games,games,mobile games
1807,3012,Harrison-Bridges,77000.0,1930.0,failed,2021-03-04,2021-09-21,music/indie rock,music,indie rock
1135,6094,"Johnson, Murphy and Peterson",84900.0,13864.0,failed,2021-01-28,2021-08-11,games/video games,games,video games
1859,3815,Taylor Inc,2800.0,7742.0,successful,2020-08-02,2021-05-24,music/rock,music,rock
1265,4838,Deleon and Sons,184800.0,164109.0,failed,2021-01-11,2021-12-28,theater/plays,theater,plays
2648,3469,"Benjamin, Paul and Ferguson",4200.0,6870.0,successful,2020-12-17,2021-08-09,theater/plays,theater,plays
141,4874,Hardin-Dixon,1300.0,12597.0,successful,2021-06-20,2022-01-31,film & video/drama,film & video,drama
1944,1792,York-Pitts,66100.0,179074.0,successful,2021-10-19,2022-02-23,theater/plays,theater,plays
3187,4356,Jarvis and Sons,29500.0,83843.0,successful,2021-05-21,2021-07-20,technology/wearables,technology,wearables
1436,6196,Morrison-Henderson,100.0,4.0,canceled,2021-06-18,2021-11-12,music/indie rock,music,indie rock
1384,3578,Martin-James,180100.0,105598.0,failed,2021-01-11,2021-03-30,technology/web,technology,web
2446,4491,"Mercer, Solomon and Singleton",9000.0,8866.0,failed,2020-12-04,2021-05-27,theater/plays,theater,plays
2215,3054,"Dougherty, Austin and Mills",170600.0,75022.0,failed,2020-12-11,2021-05-26,music/rock,music,rock
2704,1968,Ritter PLC,9500.0,14408.0,successful,2020-12-25,2021-07-12,music/indie rock,music,indie rock
2470,5869,Anderson Group,6300.0,14089.0,successful,2020-05-09,2021-05-01,music/rock,music,rock
1056,5858,Smith and Sons,5200.0,12467.0,successful,2020-04-01,2021-03-01,publishing/translations,publishing,translations
1278,5203,Lam-Hamilton,6000.0,11960.0,successful,2021-06-14,2021-08-18,film & video/science fiction,film & video,science fiction
2987,2577,Ho Ltd,5800.0,7966.0,successful,2020-08-03,2021-03-30,theater/plays,theater,plays
417,3216,"Brown, Estrada and Jensen",105300.0,106321.0,successful,2020-09-19,2021-05-22,theater/plays,theater,plays
670,2037,Hunt LLC,20000.0,158832.0,successful,2021-06-21,2022-02-07,film & video/animation,film & video,animation
1427,3867,Fowler-Smith,3000.0,11091.0,successful,2021-03-03,2021-11-19,theater/plays,theater,plays
2918,5109,Blair Inc,9900.0,1269.0,failed,2021-02-05,2021-11-04,music/rock,music,rock
306,1376,"Kelley, Stanton and Sanchez",3700.0,5107.0,successful,2021-03-29,2021-09-29,film & video/documentary,film & video,documentary
1714,5260,Hernandez-Macdonald,168700.0,141393.0,failed,2020-04-27,2021-05-18,theater/plays,theater,plays
1354,2350,Joseph LLC,94900.0,194166.0,successful,2021-01-20,2021-05-11,theater/plays,theater,plays
810,2269,Webb-Smith,9300.0,4124.0,failed,2021-09-04,2021-11-29,music/electric music,music,electric music
304,3650,Johns PLC,6800.0,14865.0,successful,2020-11-01,2021-06-12,music/rock,music,rock
752,3934,Hardin-Foley,72400.0,134688.0,successful,2020-06-21,2021-05-21,theater/plays,theater,plays
2254,4048,"Fischer, Fowler and Arnold",20100.0,47705.0,successful,2021-06-08,2022-01-21,film & video/animation,film & video,animation
1654,4266,Martinez-Juarez,31200.0,95364.0,successful,2021-06-07,2021-10-31,music/rock,music,rock
2729,3863,Wilson and Sons,3500.0,3295.0,failed,2021-05-16,2021-10-11,film & video/shorts,film & video,shorts
913,4922,Clements Group,9000.0,4896.0,canceled,2021-02-10,2021-04-08,music/rock,music,rock
1388,4517,Valenzuela-Cook,6700.0,7496.0,successful,2021-01-04,2021-10-04,journalism/audio,journalism,audio
76,3259,"Parker, Haley and Foster",2700.0,9967.0,successful,2020-06-25,2021-05-27,food/food trucks,food,food trucks
1172,3123,Fuentes LLC,83300.0,52421.0,failed,2021-04-09,2021-11-29,theater/plays,theater,plays
2579,3870,Moran and Sons,9700.0,6298.0,failed,2021-05-10,2021-06-30,theater/plays,theater,plays
2371,2996,Stevens Inc,8200.0,1546.0,canceled,2021-10-08,2021-11-27,music/jazz,music,jazz
359,2993,Martinez-Johnson,96500.0,16168.0,failed,2021-04-29,2021-12-14,film & video/science fiction,film & video,science fiction
1423,4556,Franklin Inc,6200.0,6269.0,successful,2020-05-01,2021-04-13,music/jazz,music,jazz
2239,2326,Perez PLC,43800.0,149578.0,successful,2020-06-28,2021-06-05,theater/plays,theater,plays
1835,4109,"Sanchez, Cross and Savage",6000.0,3841.0,failed,2021-02-15,2021-05-05,technology/web,technology,web
2097,5739,Pineda Ltd,8700.0,4531.0,failed,2020-08-11,2021-10-08,games/video games,games,video games
1165,5887,Powell and Sons,18900.0,60934.0,successful,2020-10-17,2021-07-31,film & video/documentary,film & video,documentary
1368,1651,Nunez-Richards,86400.0,103255.0,successful,2020-10-12,2021-10-21,technology/web,technology,web
2331,1628,Pugh LLC,8900.0,13065.0,successful,2020-08-15,2021-07-04,publishing/translations,publishing,translations
3145,2642,Rowe-Wong,700.0,6654.0,successful,2021-07-16,2021-12-17,music/rock,music,rock
2313,6020,Williams-Santos,9400.0,6852.0,failed,2021-01-15,2021-04-08,food/food trucks,food,food trucks
251,4747,Weber Inc,157600.0,124517.0,failed,2021-01-13,2021-11-02,theater/plays,theater,plays
1956,5534,"Avery, Brown and Parker",7900.0,5113.0,failed,2020-08-11,2021-06-25,film & video/documentary,film & video,documentary
1575,4790,Cox Group,7100.0,5824.0,failed,2021-01-20,2021-04-29,publishing/radio & podcasts,publishing,radio & podcasts
1917,4632,Jensen LLC,600.0,6226.0,successful,2020-10-27,2021-09-11,games/video games,games,video games
2447,1952,Brown Inc,156800.0,20243.0,failed,2021-09-19,2021-12-04,theater/plays,theater,plays
1813,4388,Hale-Hayes,121600.0,188288.0,successful,2021-01-05,2021-11-27,film & video/animation,film & video,animation
367,5529,Mcbride PLC,157300.0,11167.0,failed,2020-10-18,2021-02-25,theater/plays,theater,plays
1803,1316,Harris-Jennings,70300.0,146595.0,successful,2021-05-01,2021-09-16,theater/plays,theater,plays
284,1670,Becker-Scott,7900.0,7875.0,failed,2021-12-23,2021-12-26,film & video/drama,film & video,drama
2603,4909,"Todd, Freeman and Henry",73800.0,148779.0,successful,2020-10-17,2021-06-01,theater/plays,theater,plays
653,3401,"Martinez, Garza and Young",108500.0,175868.0,successful,2021-01-06,2021-10-27,music/rock,music,rock
1131,4619,Smith-Ramos,140300.0,5112.0,failed,2020-09-20,2021-06-27,film & video/documentary,film & video,documentary
349,4722,Brown-George,100.0,5.0,failed,2021-04-20,2021-06-30,food/food trucks,food,food trucks
2509,2188,Waters and Sons,6300.0,13018.0,successful,2021-08-12,2022-01-16,technology/wearables,technology,wearables
3139,5497,Brown Ltd,71100.0,91176.0,successful,2020-11-08,2021-05-21,theater/plays,theater,plays
480,5711,"Christian, Yates and Greer",5300.0,6342.0,successful,2021-02-16,2021-11-04,theater/plays,theater,plays
1205,4076,"Cole, Hernandez and Rodriguez",88700.0,151438.0,successful,2021-03-27,2021-10-01,theater/plays,theater,plays
291,1847,"Ortiz, Valenzuela and Collins",3300.0,6178.0,successful,2021-01-04,2021-07-28,publishing/nonfiction,publishing,nonfiction
1758,2816,Valencia PLC,3400.0,6405.0,successful,2021-05-13,2021-08-21,music/rock,music,rock
766,5019,"Gordon, Mendez and Johnson",137600.0,180667.0,successful,2020-08-29,2021-08-05,food/food trucks,food,food trucks
569,4869,Johnson Group,3900.0,11075.0,successful,2021-02-28,2021-05-08,music/jazz,music,jazz
50,3613,Rose-Fuller,10000.0,12042.0,successful,2021-09-28,2021-10-04,film & video/science fiction,film & video,science fiction
1875,3069,"Hughes, Mendez and Patterson",42800.0,179356.0,successful,2021-09-30,2022-02-01,theater/plays,theater,plays
3040,2601,"Brady, Cortez and Rodriguez",8200.0,1136.0,canceled,2021-03-05,2021-07-02,theater/plays,theater,plays
179,2133,"Wang, Nguyen and Horton",6200.0,8645.0,successful,2021-09-10,2021-11-05,music/electric music,music,electric music
114,3164,"Santos, Williams and Brown",1100.0,1914.0,successful,2020-08-21,2021-08-03,theater/plays,theater,plays
260,3897,Barnett and Sons,26500.0,41205.0,successful,2021-04-06,2021-12-17,theater/plays,theater,plays
1810,5663,Petersen-Rodriguez,8500.0,14488.0,successful,2021-06-28,2021-11-20,theater/plays,theater,plays
68,3879,Burnett-Mora,6400.0,12129.0,successful,2020-09-06,2021-08-01,music/indie rock,music,indie rock
1148,5900,King LLC,1400.0,3496.0,successful,2021-01-18,2021-12-31,theater/plays,theater,plays
2489,2272,Miller Ltd,198600.0,97037.0,failed,2020-11-10,2021-10-30,publishing/nonfiction,publishing,nonfiction
1586,5436,Case LLC,195900.0,55757.0,failed,2020-02-28,2021-03-01,theater/plays,theater,plays
2339,3676,"Swanson, Wilson and Baker",4300.0,11525.0,successful,2021-02-25,2021-05-07,photography/photography books,photography,photography books
1687,4676,"Dean, Fox and Phillips",25600.0,158669.0,successful,2021-12-03,2021-12-31,theater/plays,theater,plays
1260,1563,Smith-Smith,189000.0,5916.0,failed,2021-03-10,2021-05-26,music/indie rock,music,indie rock
2240,4349,"Smith, Scott and Rodriguez",94300.0,150806.0,successful,2020-04-24,2021-02-24,theater/plays,theater,plays
1762,1658,"White, Robertson and Roberts",5100.0,14249.0,successful,2020-05-09,2021-05-22,photography/photography books,photography,photography books
331,2552,Martinez Inc,7500.0,5803.0,failed,2020-07-05,2021-06-08,theater/plays,theater,plays
1330,4847,"Tucker, Mccoy and Marquez",6400.0,13205.0,successful,2020-11-03,2021-06-03,theater/plays,theater,plays
427,1553,"Martin, Lee and Armstrong",1600.0,11108.0,successful,2020-11-18,2021-08-05,food/food trucks,food,food trucks
2929,2632,"Dunn, Moreno and Green",1900.0,2884.0,successful,2021-02-23,2021-02-28,music/indie rock,music,indie rock
2940,1908,"Jackson, Martinez and Ray",85900.0,55476.0,failed,2021-04-05,2022-01-19,theater/plays,theater,plays
2047,5801,Patterson-Johnson,9500.0,5973.0,canceled,2021-08-30,2021-12-01,theater/plays,theater,plays
536,1935,Carlson-Hernandez,59200.0,183756.0,successful,2021-08-21,2022-01-26,theater/plays,theater,plays
238,2609,Parker PLC,72100.0,30902.0,live,2021-01-05,2021-07-21,theater/plays,theater,plays
30,2740,Yu and Sons,6700.0,5569.0,failed,2021-09-28,2021-12-17,film & video/animation,film & video,animation
1151,1907,"Taylor, Johnson and Hernandez",118200.0,92824.0,canceled,2021-08-29,2021-09-24,film & video/television,film & video,television
1484,1831,Mack Ltd,139000.0,158590.0,successful,2021-01-14,2021-02-16,film & video/television,film & video,television
1941,5177,Lamb-Sanders,197700.0,127591.0,failed,2021-04-30,2021-12-26,film & video/animation,film & video,animation
546,6179,Williams-Ramirez,8500.0,6750.0,failed,2021-01-14,2021-11-04,theater/plays,theater,plays
221,2917,Weaver Ltd,81600.0,9318.0,failed,2020-04-12,2021-01-14,theater/plays,theater,plays
2882,1486,Barnes-Williams,8600.0,4832.0,live,2021-03-02,2021-12-02,film & video/drama,film & video,drama
2938,3735,"Richardson, Woodward and Hansen",119800.0,19769.0,failed,2020-11-08,2021-07-24,theater/plays,theater,plays
785,3838,"Hunt, Barker and Baker",9400.0,11277.0,successful,2021-05-08,2021-09-15,theater/plays,theater,plays
2785,2430,"Ramos, Moreno and Lewis",9200.0,13382.0,successful,2021-02-13,2021-10-21,technology/wearables,technology,wearables
876,2480,Harris Inc,14900.0,32986.0,successful,2020-06-05,2021-04-22,theater/plays,theater,plays
932,3431,Peters-Nelson,169400.0,81984.0,failed,2021-03-15,2021-10-01,theater/plays,theater,plays
507,1742,"Ferguson, Murphy and Bright",192100.0,178483.0,failed,2021-04-25,2021-10-10,music/rock,music,rock
1672,4628,Robinson Group,98700.0,87448.0,failed,2021-01-25,2021-11-24,games/video games,games,video games
917,2385,Jordan-Wolfe,4500.0,1863.0,failed,2021-04-10,2021-04-25,publishing/translations,publishing,translations
2931,2213,Vargas-Cox,98600.0,62174.0,canceled,2021-05-06,2021-06-22,food/food trucks,food,food trucks
2415,5188,Yang and Sons,121700.0,59003.0,failed,2021-04-29,2021-11-21,theater/plays,theater,plays
1805,3418,"Wilson, Wilson and Mathis",100.0,2.0,failed,2021-06-11,2021-10-26,music/jazz,music,jazz
495,5637,"Wang, Koch and Weaver",196700.0,174039.0,failed,2021-08-01,2021-12-27,film & video/shorts,film & video,shorts
2988,3530,Cisneros Ltd,10000.0,12684.0,successful,2020-10-17,2021-08-24,technology/web,technology,web
3169,3731,Williams-Jones,600.0,14033.0,successful,2020-05-06,2021-05-31,technology/web,technology,web
467,3219,"Roberts, Hinton and Williams",35000.0,177936.0,successful,2020-07-04,2021-03-31,music/metal,music,metal
1551,2392,"Gonzalez, Williams and Benson",6900.0,13212.0,successful,2020-07-30,2021-07-03,photography/photography books,photography,photography books
2467,5103,"Hobbs, Brown and Lee",118400.0,49879.0,failed,2021-02-07,2021-06-11,food/food trucks,food,food trucks
1193,3992,"Russo, Kim and Mccoy",10000.0,824.0,failed,2020-11-17,2021-09-22,film & video/science fiction,film & video,science fiction
1016,2442,"Howell, Myers and Olson",52600.0,31594.0,canceled,2021-04-24,2021-08-05,music/rock,music,rock
313,2913,Bailey and Sons,120700.0,57010.0,failed,2021-06-19,2022-01-03,film & video/documentary,film & video,documentary
117,1631,Jensen-Brown,9100.0,7438.0,failed,2021-04-01,2021-04-11,theater/plays,theater,plays
2747,4073,Smith Group,106800.0,57872.0,failed,2021-08-27,2021-12-19,music/jazz,music,jazz
1244,4568,Murphy-Farrell,9100.0,8906.0,failed,2021-01-23,2021-04-17,theater/plays,theater,plays
564,1830,Everett-Wolfe,10000.0,7724.0,failed,2020-12-09,2021-06-14,theater/plays,theater,plays
3129,2623,Young PLC,79400.0,26571.0,failed,2020-05-20,2021-02-06,music/jazz,music,jazz
800,4327,Park-Goodman,5100.0,12219.0,successful,2020-10-29,2021-03-25,film & video/documentary,film & video,documentary
1255,3713,"York, Barr and Grant",3100.0,1985.0,canceled,2020-12-21,2021-02-24,theater/plays,theater,plays
2448,2389,Little Ltd,6900.0,12155.0,successful,2021-01-25,2021-04-18,journalism/audio,journalism,audio
578,5141,Brown and Sons,27500.0,5593.0,failed,2021-06-08,2022-01-03,theater/plays,theater,plays
418,3522,"Payne, Garrett and Thomas",48800.0,175020.0,successful,2020-12-21,2021-12-15,theater/plays,theater,plays
255,1334,Robinson Group,16200.0,75955.0,successful,2020-07-03,2021-05-18,music/indie rock,music,indie rock
1918,4721,Robinson-Kelly,97600.0,119127.0,successful,2020-08-29,2021-06-14,theater/plays,theater,plays
2837,3768,Kelly-Colon,197900.0,110689.0,failed,2021-09-18,2021-11-30,theater/plays,theater,plays
842,1639,"Turner, Scott and Gentry",5600.0,2445.0,failed,2021-03-31,2021-12-04,music/indie rock,music,indie rock
503,5149,Sanchez Ltd,170700.0,57250.0,canceled,2021-05-14,2021-08-08,photography/photography books,photography,photography books
602,2153,Giles-Smith,9700.0,11929.0,successful,2022-02-01,2022-02-16,journalism/audio,journalism,audio
1317,2767,Thompson-Moreno,62300.0,118214.0,successful,2021-03-10,2022-01-12,photography/photography books,photography,photography books
2071,5124,Murphy-Fox,5300.0,4432.0,failed,2021-06-08,2021-12-27,publishing/fiction,publishing,fiction
2773,2097,Rodriguez-Patterson,99500.0,17879.0,canceled,2021-02-27,2021-11-23,film & video/drama,film & video,drama
1814,4796,Davis Ltd,1400.0,14511.0,successful,2020-10-11,2021-04-05,food/food trucks,food,food trucks
2600,5849,Nelson-Valdez,145600.0,141822.0,failed,2020-02-14,2021-04-06,games/mobile games,games,mobile games
426,1495,Kelly PLC,184100.0,159037.0,failed,2021-03-11,2021-07-05,theater/plays,theater,plays
2206,2462,Nguyen and Sons,5400.0,8109.0,successful,2020-09-13,2021-02-12,theater/plays,theater,plays
2032,2280,Jones PLC,2300.0,8244.0,successful,2021-01-30,2021-04-09,theater/plays,theater,plays
397,1877,Gilmore LLC,1400.0,7600.0,successful,2020-12-09,2021-07-17,publishing/nonfiction,publishing,nonfiction
865,6108,Lee-Cobb,140000.0,94501.0,failed,2021-04-14,2022-01-07,theater/plays,theater,plays
3027,4427,"Jones, Wiley and Robbins",7500.0,14381.0,successful,2020-11-01,2021-10-22,technology/wearables,technology,wearables
31,2881,"Martin, Gates and Holt",1500.0,13980.0,successful,2021-01-11,2021-04-21,theater/plays,theater,plays
1234,2339,"Bowen, Davies and Burns",2900.0,12449.0,successful,2021-01-18,2021-08-14,film & video/television,film & video,television
497,5156,Nguyen Inc,7300.0,7348.0,successful,2020-09-11,2021-06-19,technology/web,technology,web
2084,4750,Walsh-Watts,3600.0,8158.0,successful,2021-10-05,2021-11-24,film & video/documentary,film & video,documentary
337,4852,"Ray, Li and Li",5000.0,7119.0,successful,2021-02-04,2021-08-14,film & video/documentary,film & video,documentary
3182,5734,Murray Ltd,6000.0,5438.0,failed,2020-11-19,2021-10-20,music/rock,music,rock
1494,3801,Bradford-Silva,180400.0,115396.0,failed,2020-10-09,2021-06-26,theater/plays,theater,plays
2570,4474,Mora-Bradley,9100.0,7656.0,failed,2021-01-09,2021-08-01,theater/plays,theater,plays
2205,1992,"Cardenas, Thompson and Carey",9200.0,12322.0,successful,2021-04-10,2021-04-20,music/rock,music,rock
314,5796,"Lopez, Reid and Johnson",164100.0,96888.0,failed,2021-03-22,2021-09-20,theater/plays,theater,plays
1659,1373,Fox-Williams,128900.0,196960.0,successful,2021-12-15,2022-01-13,music/electric music,music,electric music
1656,1879,"Taylor, Wood and Taylor",42100.0,188057.0,successful,2020-07-15,2021-03-11,technology/wearables,technology,wearables
514,3072,King Inc,7400.0,6245.0,failed,2020-12-23,2021-09-26,film & video/drama,film & video,drama
649,4561,"Cole, Petty and Cameron",100.0,3.0,failed,2020-08-12,2021-04-17,technology/wearables,technology,wearables
1769,5201,Mcclain LLC,52000.0,91014.0,successful,2021-01-17,2021-09-09,theater/plays,theater,plays
33,5871,Sims-Gross,8700.0,4710.0,failed,2021-03-05,2021-03-27,technology/wearables,technology,wearables
195,3041,Perez Group,63400.0,197728.0,successful,2021-05-01,2021-11-03,publishing/translations,publishing,translations
742,5864,Haynes-Williams,8700.0,10682.0,successful,2020-09-05,2021-04-25,film & video/animation,film & video,animation
2093,3999,Ford LLC,169700.0,168048.0,failed,2021-08-01,2021-10-05,publishing/nonfiction,publishing,nonfiction
1338,4849,Moreno Ltd,108400.0,138586.0,successful,2021-04-14,2021-05-30,technology/web,technology,web
52,5461,"Moore, Cook and Wright",7300.0,11579.0,successful,2021-03-19,2021-05-17,film & video/drama,film & video,drama
1651,5946,Ortega LLC,1700.0,12020.0,successful,2021-04-12,2021-09-07,theater/plays,theater,plays
452,4508,"Silva, Walker and Martin",9800.0,13954.0,successful,2022-01-15,2022-01-20,theater/plays,theater,plays
1808,5096,"Huynh, Gallegos and Mills",4300.0,6358.0,successful,2021-04-14,2021-10-08,theater/plays,theater,plays
2288,5443,Anderson LLC,6200.0,1260.0,failed,2020-05-20,2021-06-23,theater/plays,theater,plays
1855,2165,Garza-Bryant,800.0,14725.0,successful,2021-07-16,2021-11-19,theater/plays,theater,plays
3035,2125,Mays LLC,6900.0,11174.0,successful,2020-03-14,2021-01-31,publishing/radio & podcasts,publishing,radio & podcasts
2285,6141,Evans-Jones,38500.0,182036.0,successful,2021-03-15,2021-09-22,music/rock,music,rock
1203,5245,"Fischer, Torres and Walker",118000.0,28870.0,failed,2021-06-16,2021-08-03,games/mobile games,games,mobile games
2852,2190,"Tapia, Kramer and Hicks",2000.0,10353.0,successful,2021-04-29,2021-08-15,theater/plays,theater,plays
2160,2243,"Barnes, Wilcox and Riley",5600.0,13868.0,successful,2021-02-21,2022-01-02,film & video/documentary,film & video,documentary
113,3336,Reyes PLC,8300.0,8317.0,successful,2020-09-13,2021-04-30,technology/wearables,technology,wearables
2609,3305,"Pace, Simpson and Watkins",6900.0,10557.0,successful,2020-12-02,2021-03-22,publishing/fiction,publishing,fiction
2529,6191,"Valenzuela, Davidson and Castro",8700.0,3227.0,canceled,2021-04-14,2021-07-10,theater/plays,theater,plays
1780,1326,Dominguez-Owens,123600.0,5429.0,canceled,2021-07-16,2021-08-17,music/rock,music,rock
1840,6159,Thomas-Simmons,48500.0,75906.0,successful,2021-04-10,2021-07-20,film & video/documentary,film & video,documentary
2280,2003,Beck-Knight,4900.0,13250.0,successful,2020-11-16,2021-09-14,theater/plays,theater,plays
3150,5881,Mccoy Ltd,8400.0,11261.0,successful,2020-10-22,2021-10-11,theater/plays,theater,plays
2490,1918,Dawson-Tyler,193200.0,97369.0,failed,2020-12-08,2021-07-28,games/mobile games,games,mobile games
3081,2157,Johns-Thomas,54300.0,48227.0,canceled,2020-11-25,2021-04-07,theater/plays,theater,plays
1954,3149,"Quinn, Cruz and Schmidt",8900.0,14685.0,successful,2021-05-01,2021-10-20,technology/web,technology,web
2560,2444,Stewart Inc,4200.0,735.0,failed,2021-01-24,2021-04-13,theater/plays,theater,plays
1071,6207,Moore Group,5600.0,10397.0,successful,2021-12-09,2022-02-02,film & video/drama,film & video,drama
1649,5580,Carson PLC,28800.0,118847.0,successful,2021-09-05,2022-02-22,technology/wearables,technology,wearables
685,5942,"Cruz, Hall and Mason",8000.0,7220.0,canceled,2021-06-06,2021-07-08,technology/web,technology,web
1069,1592,"Glass, Baker and Jones",117000.0,107622.0,failed,2021-05-24,2021-12-31,music/rock,music,rock
1277,2344,Marquez-Kerr,15800.0,83267.0,successful,2021-04-01,2022-01-01,music/metal,music,metal
2764,5995,Stone PLC,4200.0,13404.0,successful,2021-07-13,2021-09-17,theater/plays,theater,plays
959,5022,Caldwell PLC,37100.0,131404.0,successful,2020-12-17,2021-03-21,photography/photography books,photography,photography books
1746,5991,Silva-Hawkins,7700.0,2533.0,canceled,2020-09-21,2021-01-10,publishing/nonfiction,publishing,nonfiction
2392,4020,Gardner Inc,3700.0,5028.0,successful,2021-07-22,2022-01-03,music/indie rock,music,indie rock
2762,6028,Garcia Group,74700.0,1557.0,failed,2021-03-23,2021-06-16,theater/plays,theater,plays
1699,2790,Meyer-Avila,10000.0,6100.0,failed,2020-12-02,2021-05-28,music/indie rock,music,indie rock
220,4033,"Nelson, Smith and Graham",5300.0,1592.0,failed,2020-01-15,2021-02-03,theater/plays,theater,plays
285,1261,Garcia Ltd,1200.0,14150.0,successful,2020-07-12,2021-07-10,theater/plays,theater,plays
2182,1979,West-Stevens,1200.0,13513.0,successful,2021-03-30,2021-07-15,music/electric music,music,electric music
2244,2122,Clark-Conrad,3900.0,504.0,failed,2021-07-27,2021-09-17,theater/plays,theater,plays
